Results of "10_5-methoxydimethyltryptamine":
  11:    3198139 ( -2,   1,   7)  0.580035 : "10_PMA"
  13:      22635 (  1,   4,  -9)  1.070351 : "10_Parahexyl"
  20:    3219296 ( -2,  -4,   0)  0.676515 : "10_Phencyclidine"
  19:     108785 (  4,  -5,   5)  0.504464 : "10_Psilocine"
  23:    2978505 (-13,  -3,   5)  0.522551 : "10_Psilocybine"
  23:    3175492 ( -4,  -4,   4)  0.686098 : "10_STP_DOM"
  13:    3153732 ( -5,  -3,   0)  0.586401 : "10_TCP"
  10:    3239720 ( -1, -14,   0)  0.739525 : "10_TMA"
Results of "10_Etorphine":
   0:    1513235 ( 65,  75,  75)  11081327.000000 : "10_5-methoxydimethyltryptamine"
   8:    3351283 ( -7,   7, -13)  0.207793 : "10_Bufotenine"
  18:      22952 (  0,  -1,   0)  0.148933 : "10_Cantharidin"
   6:        760 (  0,   5,   0)  0.263760 : "10_Cocaine"
   0:      47120 (  2,   6,   0)  0.219194 : "10_DET"
  22:     207632 (  8,  -2,   0)  0.240190 : "10_DMA"
   4:     256272 ( 11,  14,   0)  0.240111 : "10_DMHP"
  15:    3374387 ( -6,   7, -13)  0.210007 : "10_DMT"
  21:     184528 (  7,  -2,   0)  0.243439 : "10_DOB"
  18:        608 (  0,   4,   0)  0.234645 : "10_Desomorphine"
  13:     277107 ( 11,  -1,  11)  0.236001 : "10_Ethyl-Piperidyl_benzilate"
   0:          0 (  0,   0,   0)  1.000000 : "10_Etorphine"
  13:     231192 ( 10,   1,   0)  0.270458 : "10_Ketobemidone"
   5:    3259640 (-11,  13,   0)  0.286871 : "10_Lysergide"
  11:    3443252 ( -3,   4,  -4)  0.176606 : "10_MDA"
   6:    3442810 ( -3,   2,  10)  0.240123 : "10_MMDA2_2-methoxy-4,5-methylenedioxyamphetamine"
  19:     138767 (  6,   0,  -9)  0.229806 : "10_MMDA_3-methoxy-4,5-methylenedioxyamphetamine"
   2:    3465287 ( -3,  -3,  -9)  0.244817 : "10_MPTP"
   1:      23408 (  1,   2,   0)  0.256693 : "10_Mescaline"
  12:    3490528 ( -1,  12,   0)  0.176022 : "10_Methamphetamine"
   4:    3305088 ( -9,   8,   0)  0.176483 : "10_Methyl-Piperidyl_benzilate"
   3:     392920 ( 17,   1,   0)  0.249433 : "10_P0_5F-ADB"
  20:     255208 ( 11,   7,   0)  0.259611 : "10_P0_AMB-FUBINACA"
  18:    3489762 ( -1,   6,  -6)  0.244164 : "10_PCE"
  14:    3304024 ( -9,   1,   0)  0.312681 : "10_PCPY"
  14:    3466673 ( -2,   7,   9)  0.259437 : "10_PEPTP"
  12:     323594 ( 14,   0, -14)  0.192782 : "10_PMA"
   0:    3120396 (-17,   8, -12)  0.239242 : "10_Parahexyl"
  13:      47126 (  2,   6,   6)  0.304217 : "10_Phencyclidine"
   8:    3374539 ( -6,   8, -13)  0.221833 : "10_Psilocine"
  22:      23864 (  1,   5,   0)  0.219461 : "10_Psilocybine"
   3:      45895 (  1,  -3,  -9)  0.237017 : "10_STP_DOM"
   9:      22648 (  0,  -3,   0)  0.263501 : "10_TCP"
   0:      23560 (  1,   3,   0)  0.267366 : "10_TMA"
Results of "10_Ketobemidone":
   0:     837067 ( 54,  54, -57)  2971982.500000 : "10_5-methoxydimethyltryptamine"
   3:     169136 ( 11,   0,   0)  0.386717 : "10_Bufotenine"
  13:      30257 (  1,  -4,   1)  0.321175 : "10_Cantharidin"
  22:      44764 (  2, -11,   0)  0.447491 : "10_Cocaine"
  20:    1783740 ( -8,   1,   0)  0.432203 : "10_DET"
  13:      30630 (  1,  -1,   2)  0.362669 : "10_DMA"
  20:    1767992 (-10,  -2,   0)  0.401395 : "10_DMHP"
  19:      29624 (  1, -10, -12)  0.339695 : "10_DMT"
  10:    1892123 ( -1,   7,   7)  0.362636 : "10_DOB"
  23:    1860245 ( -4,  -3,  -3)  0.547468 : "10_Desomorphine"
  16:     215129 ( 13,  -2, -11)  0.373938 : "10_Ethyl-Piperidyl_benzilate"
   6:      45508 (  2,  -5,   0)  0.488460 : "10_Etorphine"
   0:          0 (  0,   0,   0)  1.000000 : "10_Ketobemidone"
   0:      77501 (  5,   5,   1)  0.441667 : "10_Lysergide"
  11:    1875501 ( -3,  -3,   1)  0.410573 : "10_MDA"
  13:    1860619 ( -3,   0,  -1)  0.405410 : "10_MMDA2_2-methoxy-4,5-methylenedioxyamphetamine"
  13:    1845120 ( -4,   0,   0)  0.450385 : "10_MMDA_3-methoxy-4,5-methylenedioxyamphetamine"
  20:    1906501 ( -1,  -1,   1)  0.481641 : "10_MPTP"
   7:    1783616 ( -8,   0,   0)  0.491868 : "10_Mescaline"
  12:        506 (  0,   4,  10)  0.294657 : "10_Methamphetamine"
  16:    1846236 ( -4,   9,   0)  0.374979 : "10_Methyl-Piperidyl_benzilate"
   7:    1769232 ( -9,   8,   0)  0.391112 : "10_P0_5F-ADB"
   6:    1768622 ( -9,   3,  10)  0.411721 : "10_P0_AMB-FUBINACA"
  18:      30630 (  1,  -1,   2)  0.555147 : "10_PCE"
  14:      30632 (  1,  -1,   4)  0.585390 : "10_PCPY"
  14:    1875881 ( -2,   0,   9)  0.762569 : "10_PEPTP"
  23:    1875750 ( -3,  -1,   2)  0.405955 : "10_PMA"
   0:    1691348 (-15,  -1, -12)  0.444679 : "10_Parahexyl"
  13:      46005 (  2,  -1,   1)  0.799622 : "10_Phencyclidine"
   2:    1737881 (-11,   3,  21)  0.347218 : "10_Psilocine"
   0:     199397 ( 12,  -4,   5)  0.311925 : "10_Psilocybine"
  21:     122636 (  7,  -3,   0)  0.398328 : "10_STP_DOM"
   2:    1861243 ( -3,   6,   3)  0.498795 : "10_TCP"
   2:    1798988 ( -8,  -1,  -4)  0.421953 : "10_TMA"
Results of "10_Lysergide":
   0:    1173479 ( 63,  60, -65)  5835888.000000 : "10_5-methoxydimethyltryptamine"
   7:    2347360 (-10, -12,   0)  0.266925 : "10_Bufotenine"
  13:    2367760 ( -8,   2,   0)  0.207845 : "10_Cantharidin"
  19:    2497096 ( -1,   1,   0)  0.304162 : "10_Cocaine"
  18:    2442288 ( -4,   6,   0)  0.306189 : "10_DET"
  13:    2385717 ( -8,  -2,   5)  0.291032 : "10_DMA"
   2:    2071552 (-24,   0,   0)  0.360660 : "10_DMHP"
   6:    2365987 ( -9, -12,  -5)  0.257468 : "10_DMT"
  22:    2496416 ( -2,  -4,   0)  0.318587 : "10_DOB"
  20:    2313089 (-11,   8,   1)  0.300642 : "10_Desomorphine"
   1:    2368304 ( -8,   6,   0)  0.283285 : "10_Ethyl-Piperidyl_benzilate"
   5:    2313774 (-11,  13,   6)  0.371834 : "10_Etorphine"
   0:    2440792 ( -5,  -5,   0)  0.356877 : "10_Ketobemidone"
   0:          0 (  0,   0,   0)  1.000000 : "10_Lysergide"
  14:      91120 (  4, -10,   0)  0.248057 : "10_MDA"
   6:    2384760 ( -8,  -9,   0)  0.348017 : "10_MMDA2_2-methoxy-4,5-methylenedioxyamphetamine"
   9:      75483 (  4,  11,   3)  0.252094 : "10_MMDA_3-methoxy-4,5-methylenedioxyamphetamine"
  18:      20128 (  1,  12,   0)  0.282431 : "10_MPTP"
   7:    2256921 (-14,   3,   1)  0.293344 : "10_Mescaline"
  12:    2422855 ( -6,  -1,  15)  0.235804 : "10_Methamphetamine"
  16:    2331176 (-10,   5,   0)  0.265222 : "10_Methyl-Piperidyl_benzilate"
  22:    2496552 ( -2,  -3,   0)  0.301784 : "10_P0_5F-ADB"
   9:    2498320 ( -1,  10,   0)  0.357754 : "10_P0_AMB-FUBINACA"
  23:    2330360 (-11,  -1,   0)  0.286516 : "10_PCE"
   2:      39021 (  2,  14, -11)  0.302879 : "10_PCPY"
   9:    2348987 (-10,  -1,  -5)  0.378395 : "10_PEPTP"
  20:    2311730 (-12,  -2,   2)  0.265692 : "10_PMA"
  17:      56037 (  3,   4,   5)  0.347676 : "10_Parahexyl"
  12:      57109 (  3,  11, -11)  0.390073 : "10_Phencyclidine"
   4:      36329 (  1,  -5,  17)  0.241993 : "10_Psilocine"
   3:    2292436 (-13,  -8,  20)  0.256701 : "10_Psilocybine"
  21:      54536 (  2,  -7,   0)  0.344328 : "10_STP_DOM"
   2:    2349264 ( -9,   2,   0)  0.383012 : "10_TCP"
  12:    2347775 (-10,  -9,   7)  0.325390 : "10_TMA"
Results of "10_MDA":
   0:     822183 ( 53,  58, -61)  4424628.000000 : "10_5-methoxydimethyltryptamine"
   6:    1598980 (-21,  -1,   0)  0.516131 : "10_Bufotenine"
  20:    1737129 (-12,  -3,  13)  0.400490 : "10_Cantharidin"
   3:    1829998 ( -5,   2,   6)  0.656982 : "10_Cocaine"
  13:    1753607 (-10,   5,  -1)  0.555512 : "10_DET"
  16:    1691116 (-15,  -2,   4)  0.623858 : "10_DMA"
   5:     107136 (  6,  -4,   0)  0.678004 : "10_DMHP"
   3:      77365 (  5,   3, -11)  0.507725 : "10_DMT"
  18:    1691118 (-15,  -2,   6)  0.600684 : "10_DOB"
  13:    1753114 (-10,   2,   2)  0.570376 : "10_Desomorphine"
   1:    1784360 ( -8,   6,   0)  0.592522 : "10_Ethyl-Piperidyl_benzilate"
   6:    1845244 ( -4,   1,   0)  0.827139 : "10_Etorphine"
  16:    1660608 (-16,   0,   0)  0.751143 : "10_Ketobemidone"
  11:    1737739 (-11,   2,   3)  0.694100 : "10_Lysergide"
   0:          0 (  0,   0,   0)  1.000000 : "10_MDA"
   2:      15252 (  0,  -1,   0)  0.674013 : "10_MMDA2_2-methoxy-4,5-methylenedioxyamphetamine"
   0:    1660860 (-16,   2,   4)  0.599657 : "10_MMDA_3-methoxy-4,5-methylenedioxyamphetamine"
  14:    1891619 ( -1,   2,  -1)  0.686702 : "10_MPTP"
   0:    1860377 ( -4,  -1,   5)  0.722992 : "10_Mescaline"
   5:    1737860 (-11,   3,   0)  0.521115 : "10_Methamphetamine"
  20:    1830860 ( -5,   9,   0)  0.555696 : "10_Methyl-Piperidyl_benzilate"
  22:      14883 (  0,  -4,   3)  0.579099 : "10_P0_5F-ADB"
  17:    1676480 (-15,   4,   0)  0.738203 : "10_P0_AMB-FUBINACA"
   9:    1783369 ( -9,  -2,   1)  0.732384 : "10_PCE"
  14:    1815112 ( -6,   6,   0)  0.761158 : "10_PCPY"
  16:    1891373 ( -1,   1,   1)  0.719159 : "10_PEPTP"
   9:        126 (  0,   1,   2)  0.578839 : "10_PMA"
   6:    1491608 (-27,   1,  12)  0.672353 : "10_Parahexyl"
  16:    1783123 ( -9,  -4,   3)  0.689119 : "10_Phencyclidine"
  10:    1782624 ( -9,  -8,   0)  0.525412 : "10_Psilocine"
  21:    1859987 ( -4,  -5, -13)  0.474886 : "10_Psilocybine"
   5:    1706365 (-14,  -3,   1)  0.771671 : "10_STP_DOM"
   5:    1799741 ( -7,   6,   5)  0.625096 : "10_TCP"
   0:    1568473 (-22,   0,  -3)  0.802149 : "10_TMA"
Results of "10_MMDA2_2-methoxy-4,5-methylenedioxyamphetamine":
   0:    1099325 (-53,  61, -59)  3956059.250000 : "10_5-methoxydimethyltryptamine"
  10:    1874384 ( -3, -12,   0)  0.400633 : "10_Bufotenine"
  10:    1798001 ( -8,  -8,   1)  0.405787 : "10_Cantharidin"
   3:      30503 (  1,  -3,  -1)  0.625600 : "10_Cocaine"
   9:    1690619 (-15,  -6,   3)  0.471926 : "10_DET"
   7:    1891503 ( -1,   2,   7)  0.543644 : "10_DMA"
   6:    1891373 ( -1,   1,   1)  0.595394 : "10_DMHP"
   3:    1675872 (-16,  -1,  12)  0.421543 : "10_DMT"
   0:    1891364 ( -1,   0,  -8)  0.616259 : "10_DOB"
  14:    1752738 (-11,  -2,  -2)  0.511896 : "10_Desomorphine"
  22:    1798868 ( -8,  -1,   0)  0.462333 : "10_Ethyl-Piperidyl_benzilate"
   3:    1829744 ( -5,   0,   0)  0.624765 : "10_Etorphine"
  23:    1783494 ( -9,  -1,   2)  0.605082 : "10_Ketobemidone"
   9:    1752492 (-11,  -3,   0)  0.539259 : "10_Lysergide"
  23:    1783866 ( -8,   2,   2)  0.415030 : "10_MDA"
   0:        117 (  0,   0,  -7)  1.000000 : "10_MMDA2_2-methoxy-4,5-methylenedioxyamphetamine"
   0:    1891248 ( -1,   0,   0)  0.516815 : "10_MMDA_3-methoxy-4,5-methylenedioxyamphetamine"
   6:    1768240 ( -9,   0,   0)  0.637659 : "10_MPTP"
   0:    1845120 ( -4,   0,   0)  0.837057 : "10_Mescaline"
   5:      76992 (  5,   0, -12)  0.399014 : "10_Methamphetamine"
   3:    1783372 ( -9,  -2,   4)  0.485687 : "10_Methyl-Piperidyl_benzilate"
  19:    1690618 (-15,  -6,   2)  0.511112 : "10_P0_5F-ADB"
  16:    1798736 ( -8,  -3,  -8)  0.639419 : "10_P0_AMB-FUBINACA"
   0:    1675984 (-15,   0,   0)  0.607638 : "10_PCE"
   5:    1753236 (-10,   3,   0)  0.519504 : "10_PCPY"
  20:    1783616 ( -8,   0,   0)  0.576216 : "10_PEPTP"
   9:    1783247 ( -9,  -3,   3)  0.591077 : "10_PMA"
   6:    1876120 ( -2,   2,   0)  0.691401 : "10_Parahexyl"
   0:    1675745 (-16,  -2,   9)  0.584724 : "10_Phencyclidine"
   1:    1675860 (-16,  -1,   0)  0.405746 : "10_Psilocine"
  17:    1736623 (-12,  -7,   3)  0.371082 : "10_Psilocybine"
   4:    1691611 (-14,   2,   3)  0.705080 : "10_STP_DOM"
  13:    1722112 (-12,   0,   0)  0.562110 : "10_TCP"
   5:    1875872 ( -2,   0,   0)  0.880023 : "10_TMA"
Results of "10_MMDA_3-methoxy-4,5-methylenedioxyamphetamine":
   0:     949060 (-46, -55, -52)  2042032.500000 : "10_5-methoxydimethyltryptamine"
   1:     296159 ( 22,   1,  11)  0.543588 : "10_Bufotenine"
  10:    1479238 ( -7,  -8,   6)  0.446088 : "10_Cantharidin"
   3:      40029 (  2,  -3,   9)  0.688889 : "10_Cocaine"
   3:    1466600 ( -8,  -1,  12)  0.553561 : "10_DET"
  16:      26460 (  1,  -4,  12)  0.635100 : "10_DMA"
   1:    1479705 ( -7,  -4,   9)  0.704203 : "10_DMHP"
   3:     282704 ( 21,   1,  12)  0.522643 : "10_DMT"
  18:      26460 (  1,  -4,  12)  0.612864 : "10_DOB"
  11:      40255 (  2,  -1,   3)  0.528474 : "10_Desomorphine"
   1:     121680 (  9,   4,  -4)  0.649444 : "10_Ethyl-Piperidyl_benzilate"
   1:    1519955 ( -4,  -5,   7)  0.717291 : "10_Etorphine"
  18:      26448 (  1,  -4,   0)  0.782476 : "10_Ketobemidone"
  12:      67980 (  5,   6,   4)  0.585467 : "10_Lysergide"
  18:          1 (  0,   0,   1)  0.539387 : "10_MDA"
   0:      13457 (  1,   0,   1)  0.780788 : "10_MMDA2_2-methoxy-4,5-methylenedioxyamphetamine"
   0:          0 (  0,   0,   0)  1.000000 : "10_MMDA_3-methoxy-4,5-methylenedioxyamphetamine"
   9:    1547442 ( -1,   0,   2)  0.636882 : "10_MPTP"
   5:    1506735 ( -5,  -3,  11)  0.722895 : "10_Mescaline"
   5:      80752 (  6,   0,  16)  0.583883 : "10_Methamphetamine"
   7:      26799 (  1,  -1,   3)  0.556841 : "10_Methyl-Piperidyl_benzilate"
  22:     119956 (  8, -10,  12)  0.623585 : "10_P0_5F-ADB"
  17:      13696 (  1,   2,   8)  0.764487 : "10_P0_AMB-FUBINACA"
   9:     106843 (  7,  -7,   7)  0.622723 : "10_PCE"
  13:      66941 (  4,  -3,   9)  0.705882 : "10_PCPY"
  23:      53592 (  3,  -2,   0)  0.633789 : "10_PEPTP"
  13:      13458 (  1,   0,   2)  0.596455 : "10_PMA"
   1:    1493161 ( -6,  -4,   9)  0.733302 : "10_Parahexyl"
   5:     120988 (  8,  -1,   0)  0.805622 : "10_Phencyclidine"
  10:     106505 (  7, -10,  17)  0.565384 : "10_Psilocine"
  17:      79595 (  5, -10,  19)  0.448399 : "10_Psilocybine"
   5:      39789 (  2,  -5,   1)  0.743582 : "10_STP_DOM"
   9:      66818 (  4,  -4,   2)  0.589983 : "10_TCP"
   5:    1533985 ( -2,   0,   1)  1.050575 : "10_TMA"
Results of "10_MPTP":
   0:     876097 ( 53,  60, -63)  2398902.000000 : "10_5-methoxydimethyltryptamine"
  12:     179062 ( 10, -10, -10)  0.424809 : "10_Bufotenine"
  16:      65280 (  3,  -2,   0)  0.324993 : "10_Cantharidin"
   3:      48897 (  2,  -2,   1)  0.487335 : "10_Cocaine"
   5:    2064640 ( -2,   2,   0)  0.402433 : "10_DET"
   4:     114436 (  6,  -2,   4)  0.362165 : "10_DMA"
   2:      32384 (  1,  -3,   0)  0.495482 : "10_DMHP"
  10:     162432 (  9, -11,   0)  0.439898 : "10_DMT"
   2:     114435 (  6,  -2,   3)  0.390746 : "10_DOB"
   0:    2081024 ( -1,   2,   0)  0.425638 : "10_Desomorphine"
  18:     114424 (  6,  -3,  -8)  0.500138 : "10_Ethyl-Piperidyl_benzilate"
   2:      65273 (  3,  -3,  -7)  0.523994 : "10_Etorphine"
  16:        254 (  0,   1,  -2)  0.446760 : "10_Ketobemidone"
  11:      66052 (  4,   4,   4)  0.364183 : "10_Lysergide"
   3:     114432 (  6,  -2,   0)  0.321967 : "10_MDA"
   4:    1949696 ( -9,   0,   0)  0.400758 : "10_MMDA2_2-methoxy-4,5-methylenedioxyamphetamine"
   1:    2097030 ( -1,  -1,   6)  0.343700 : "10_MMDA_3-methoxy-4,5-methylenedioxyamphetamine"
   0:          6 (  0,   0,   6)  1.000000 : "10_MPTP"
   1:    2031866 ( -4,   1,  -6)  0.544609 : "10_Mescaline"
   4:      97920 (  5,  -3,   0)  0.283097 : "10_Methamphetamine"
   9:    2081152 ( -1,   3,   0)  0.413308 : "10_Methyl-Piperidyl_benzilate"
  17:        768 (  0,   6,   0)  0.457588 : "10_P0_5F-ADB"
  19:      15871 (  0,  -5,  -1)  0.454297 : "10_P0_AMB-FUBINACA"
   0:          0 (  0,   0,   0)  0.613403 : "10_PCE"
   0:      32384 (  1,  -3,   0)  0.576867 : "10_PCPY"
   7:    2080904 ( -1,   1,   8)  0.586523 : "10_PEPTP"
   2:    2081158 ( -1,   3,   6)  0.378633 : "10_PMA"
   0:      16896 (  1,   4,   0)  0.443907 : "10_Parahexyl"
  20:     163325 (  9,  -5,  -3)  0.439570 : "10_Phencyclidine"
  12:     162550 (  9, -11, -10)  0.435316 : "10_Psilocine"
  21:     195211 ( 11, -11,  11)  0.396281 : "10_Psilocybine"
   2:      98050 (  5,  -2,   2)  0.405019 : "10_STP_DOM"
  11:      49153 (  3,   0,   1)  0.508430 : "10_TCP"
   2:    2015104 ( -6,  -1,   0)  0.484557 : "10_TMA"
Results of "10_Mescaline":
   0:    1115194 (-52, -59,  62)  2856623.500000 : "10_5-methoxydimethyltryptamine"
  15:    1877121 ( -2,  10,   9)  0.356880 : "10_Bufotenine"
  18:    1768488 ( -9,   2,   0)  0.354868 : "10_Cantharidin"
   3:      92000 (  5,  -3,  -8)  0.388228 : "10_Cocaine"
  13:    1815116 ( -6,   6,   4)  0.365512 : "10_DET"
  16:    1737370 (-12,  -1,   6)  0.393451 : "10_DMA"
   5:      45260 (  2,  -7,   0)  0.399172 : "10_DMHP"
   0:        126 (  0,   1,   2)  0.326698 : "10_DMT"
   0:      61621 (  4,   0,  -7)  0.492170 : "10_DOB"
  14:    1829618 ( -6,  -2,  -2)  0.396302 : "10_Desomorphine"
  16:      45881 (  2,  -2,   1)  0.442583 : "10_Ethyl-Piperidyl_benzilate"
   3:    1891377 ( -1,   1,   5)  0.516465 : "10_Etorphine"
  16:    1722237 (-12,   1,   1)  0.442468 : "10_Ketobemidone"
   9:    1813874 ( -7,  -4,   2)  0.362482 : "10_Lysergide"
  11:    1752742 (-11,  -1,   2)  0.315419 : "10_MDA"
   0:      61614 (  4,   0, -14)  0.543523 : "10_MMDA2_2-methoxy-4,5-methylenedioxyamphetamine"
  20:    1829996 ( -5,   2,   4)  0.386969 : "10_MMDA_3-methoxy-4,5-methylenedioxyamphetamine"
   6:    1829759 ( -5,   0,  15)  0.495203 : "10_MPTP"
   0:          5 (  0,   0,   5)  1.000000 : "10_Mescaline"
   5:    1799364 ( -7,   3,   0)  0.267116 : "10_Methamphetamine"
   7:    1722361 (-12,   2,   1)  0.362229 : "10_Methyl-Piperidyl_benzilate"
   1:    1816110 ( -6,  14,   6)  0.370905 : "10_P0_5F-ADB"
  16:    1860234 ( -4,  -3, -14)  0.417724 : "10_P0_AMB-FUBINACA"
   2:    1722120 (-12,   0,   8)  0.533688 : "10_PCE"
  11:     168639 ( 10,  -5,  -1)  0.427137 : "10_PCPY"
   7:      61616 (  4,   0, -12)  0.507223 : "10_PEPTP"
   9:    1829373 ( -6,  -3,   1)  0.409304 : "10_PMA"
   6:      31237 (  2,   3, -11)  0.464152 : "10_Parahexyl"
  20:    1859990 ( -4,  -5, -10)  0.440213 : "10_Phencyclidine"
   2:        141 (  0,   1,  17)  0.363716 : "10_Psilocine"
   7:        263 (  0,   2,  15)  0.283361 : "10_Psilocybine"
   4:    1737736 (-11,   2,   0)  0.470033 : "10_STP_DOM"
   9:    1768242 ( -9,   0,   2)  0.501854 : "10_TCP"
   0:    1875613 ( -3,  -3, -11)  0.569237 : "10_TMA"
Results of "10_Methamphetamine":
   0:     842219 ( 58,  58,  59)  2974609.250000 : "10_5-methoxydimethyltryptamine"
   1:        232 (  0,   1,  -8)  0.459670 : "10_Bufotenine"
  12:      42600 (  2,  -5,   0)  0.384073 : "10_Cantharidin"
   7:      43680 (  3,   4,   0)  0.636647 : "10_Cocaine"
   1:    1670640 ( -4,   2,   0)  0.506136 : "10_DET"
  23:      72481 (  5,   4,   1)  0.590236 : "10_DMA"
  10:      56161 (  3, -12,   1)  0.541684 : "10_DMHP"
   3:    1713720 ( -1,   1,   0)  0.476734 : "10_DMT"
   2:      57720 (  4,   1,   0)  0.561351 : "10_DOB"
   9:      86400 (  6,   0,   0)  0.507318 : "10_Desomorphine"
  17:    1685280 ( -3,   4,   0)  0.532281 : "10_Ethyl-Piperidyl_benzilate"
   6:     144719 ( 10,   5,  -1)  0.649023 : "10_Etorphine"
  23:      72358 (  5,   2,  -2)  0.590520 : "10_Ketobemidone"
   8:      28191 (  1,  -6,  -9)  0.558218 : "10_Lysergide"
  23:      86881 (  6,   4,   1)  0.508112 : "10_MDA"
   5:      72000 (  5,   0,   0)  0.570298 : "10_MMDA2_2-methoxy-4,5-methylenedioxyamphetamine"
   5:      86511 (  6,   0,  -9)  0.517259 : "10_MMDA_3-methoxy-4,5-methylenedioxyamphetamine"
  13:      86639 (  6,   1,  -1)  0.486263 : "10_MPTP"
  19:    1727640 ( -1,  -3,   0)  0.659024 : "10_Mescaline"
   0:        111 (  0,   0,  -9)  1.000000 : "10_Methamphetamine"
  13:    1655762 ( -6,  -2,   2)  0.437006 : "10_Methyl-Piperidyl_benzilate"
   3:    1668840 ( -5, -13,   0)  0.503182 : "10_P0_5F-ADB"
  17:    1584600 (-10,   5,   0)  0.684651 : "10_P0_AMB-FUBINACA"
  13:    1699923 ( -2,   6,   3)  0.608631 : "10_PCE"
   5:      58202 (  4,   5,   2)  0.545916 : "10_PCPY"
  18:    1685270 ( -3,   3, -10)  0.632084 : "10_PEPTP"
  11:      58316 (  4,   5,  -4)  0.485482 : "10_PMA"
   1:     114960 (  7,  -2,   0)  0.624616 : "10_Parahexyl"
  23:    1700044 ( -2,   7,   4)  0.758237 : "10_Phencyclidine"
   3:    1555320 (-12,   1,   0)  0.449392 : "10_Psilocine"
  19:    1628053 ( -7,   7,  13)  0.414678 : "10_Psilocybine"
   0:      58316 (  4,   5,  -4)  0.565492 : "10_STP_DOM"
  15:      29163 (  2,   3,   3)  0.632020 : "10_TCP"
   5:     158756 ( 11,   2,  -4)  0.740742 : "10_TMA"
Results of "10_Methyl-Piperidyl_benzilate":
   0:    1229642 ( 66,  65,  66)  4872726.500000 : "10_5-methoxydimethyltryptamine"
   8:    2460512 ( -3,   4,   0)  0.439853 : "10_Bufotenine"
  11:      17272 (  0,  -9,   0)  0.307959 : "10_Cantharidin"
   3:     149739 (  8,  13,   3)  0.382525 : "10_Cocaine"
   3:    2403920 ( -7,  -5, -16)  0.372984 : "10_DET"
  14:    2499136 ( -1,  16,   0)  0.419318 : "10_DMA"
  10:      92897 (  5,   3,   9)  0.481348 : "10_DMHP"
  19:      18504 (  1,   0,   8)  0.430733 : "10_DMT"
   9:    2499136 ( -1,  16,   0)  0.405571 : "10_DOB"
  13:    2425424 ( -5,  18,   0)  0.399676 : "10_Desomorphine"
   3:    2498048 ( -1,   8,   0)  0.523583 : "10_Ethyl-Piperidyl_benzilate"
  19:    2499816 ( -1,  21,   0)  0.528312 : "10_Etorphine"
  11:    2498184 ( -1,   9,   0)  0.531419 : "10_Ketobemidone"
  20:     111792 (  6,   6,   0)  0.384773 : "10_Lysergide"
  18:    2425424 ( -5,  18,   0)  0.496661 : "10_MDA"
  10:      19720 (  1,   9,   0)  0.420708 : "10_MMDA2_2-methoxy-4,5-methylenedioxyamphetamine"
  22:      56716 (  3,   9,   4)  0.367588 : "10_MMDA_3-methoxy-4,5-methylenedioxyamphetamine"
  11:    2462008 ( -3,  15,   0)  0.527907 : "10_MPTP"
  10:      37672 (  2,   5,   0)  0.495084 : "10_Mescaline"
  10:    2424472 ( -5,  11,   0)  0.295889 : "10_Methamphetamine"
   0:          2 (  0,   0,   2)  1.000000 : "10_Methyl-Piperidyl_benzilate"
   9:      19172 (  1,   4,  -4)  0.416803 : "10_P0_5F-ADB"
   8:    2442832 ( -4,  10,   0)  0.400874 : "10_P0_AMB-FUBINACA"
  20:    2443512 ( -4,  15,   0)  0.577721 : "10_PCE"
  13:    2499000 ( -1,  15,   0)  0.472146 : "10_PCPY"
  11:    2462004 ( -3,  14,  -4)  0.518551 : "10_PEPTP"
  11:    2462416 ( -3,  18,   0)  0.383685 : "10_PMA"
   9:      20265 (  1,  13,   1)  0.452814 : "10_Parahexyl"
  20:    2461865 ( -3,  13,  -7)  0.462961 : "10_Phencyclidine"
   8:    2442016 ( -4,   4,   0)  0.369599 : "10_Psilocine"
   6:      19055 (  1,   4,  15)  0.341457 : "10_Psilocybine"
  13:      17938 (  0,  -5, -14)  0.454362 : "10_STP_DOM"
   5:      92480 (  5,   0,   0)  0.438819 : "10_TCP"
  10:    2478875 ( -2,   3,   3)  0.681173 : "10_TMA"
Results of "10_P0_5F-ADB":
   0:    1667558 ( 68, -75,  74)  4193485.000000 : "10_5-methoxydimethyltryptamine"
   1:    3528538 (-12,  -2, -26)  0.690542 : "10_Bufotenine"
   2:    3505632 (-12,   8,   0)  0.659898 : "10_Cantharidin"
  19:    3599992 ( -9, -12, -20)  0.767412 : "10_Cocaine"
  14:    3649291 ( -7,  -8, -17)  0.769102 : "10_DET"
  20:    3674400 ( -6,  -3, -24)  0.843970 : "10_DMA"
   9:    3723088 ( -4,  -3,  -8)  0.910953 : "10_DMHP"
   7:          1 (  0,   0,   1)  0.675273 : "10_DMT"
  20:    3650567 ( -6,   1,  11)  0.828578 : "10_DOB"
  16:    3699229 ( -4,   1,   1)  0.844362 : "10_Desomorphine"
  21:      24628 (  1,   1, -20)  0.801365 : "10_Ethyl-Piperidyl_benzilate"
   1:    3528100 (-12,  -4,   4)  0.887309 : "10_Etorphine"
  20:    3650401 ( -6,   0,   1)  0.905571 : "10_Ketobemidone"
  11:    3723855 ( -3,   2, -21)  0.727606 : "10_Lysergide"
  23:    3674897 ( -5,   1,   5)  0.890240 : "10_MDA"
   9:    3723231 ( -4,  -2, -21)  0.889593 : "10_MMDA2_2-methoxy-4,5-methylenedioxyamphetamine"
