Results of "10_41_Lysergic_acid":
  22:     170131 ( 11,   8,   3)  0.375516 : "P0_4-Fluromethamphethamine"
  10:     184757 ( 12,   1,  -3)  0.272544 : "P0_4-MEC"
   0:      15625 (  1,   2,   1)  0.329064 : "P0_4-chloro-alpha-PPP"
   4:     138507 (  9,   0,  -1)  0.394548 : "P0_4-fluoromethylphenidate"
  11:     138754 (  9,   2,  -2)  0.307451 : "P0_4-methoxymethacathinone_Methedrone"
  22:     168634 ( 10,  -5,  -6)  0.336404 : "P0_5-APB"
  22:     200136 ( 13,   2,   0)  0.299981 : "P0_5-APBD"
   8:     155611 ( 10,  14,  -9)  0.351319 : "P0_5-EAPB"
  19:     170138 ( 11,   8,  10)  0.339994 : "P0_5-IT_1-_1H-Indol-5-yl_propan-2-amine_"
  22:     185132 ( 12,   5,   0)  0.346714 : "P0_5-MAPB"
  15:     213156 ( 13, -17,   0)  0.358289 : "P0_5-MeO-DALT"
   3:    1906128 ( -1,  -4,   0)  0.386160 : "P0_5-MeO-MiPT"
   7:     123378 (  8,   2,  -2)  0.397258 : "P0_5F-EDMB-PINACA"
   8:     184884 ( 12,   3,   0)  0.356209 : "P0_6-APB"
  17:     137764 (  8,  -5,   0)  0.409709 : "P0_6-APBD"
   6:    1783375 ( -9,  -2,   7)  0.294037 : "P0_6-EAPB"
   8:     124608 (  8,  12, -12)  0.284749 : "P0_6-MAPB"
  16:     200138 ( 13,   2,   2)  0.304157 : "P0_ALD-52"
   8:     184140 ( 11,  -3,   0)  0.434986 : "P0_Acetylfentanyl"
  17:     201872 ( 13,  16,   0)  0.559885 : "P0_Acryloylfentanyl_Acrylfentanyl"
   3:    1814495 ( -6,   1,   3)  0.345074 : "P0_Benzedrone"
   5:     169136 ( 11,   0,   0)  0.333021 : "P0_Buphedrone"
  22:     260530 ( 16,  -7,   6)  0.329046 : "P0_Camfetamine"
  22:     169133 ( 10,  -1,  -3)  0.525617 : "P0_Carfentanil"
   7:     169143 ( 11,   0,   7)  0.376193 : "P0_Chloro_pseudo_ephedrine"
  14:     201002 ( 13,   8,  -2)  0.276603 : "P0_Chloroethacathinone_4-CEC"
  16:     201002 ( 13,   8,  -2)  0.276611 : "P0_Chloroethcathinone_4-CEC"
   1:     138640 (  9,   2,   8)  0.374918 : "P0_Clobenzorex"
  12:      91136 (  5, -10,  -4)  0.457401 : "P0_Crotonylfentanyl"
  12:      91261 (  5,  -9,  -3)  0.478323 : "P0_Cyclopropylfentanyl"
   9:     231012 ( 15,   3,   0)  0.374623 : "P0_DOC_chloro-DMA"
  15:     139500 (  9,   9,   0)  0.376592 : "P0_Deschloro-N-ethyl-ketamine"
   9:     123504 (  8,   4,   0)  0.393823 : "P0_Deschloroketamine"
  21:     155005 ( 10,  10,   5)  0.476178 : "P0_Despropionyl-fentanyl"
  13:     107759 (  7,   1,   3)  0.517958 : "P0_Diphenidine"
  13:     107143 (  6,  -4,   7)  0.485335 : "P0_Diphenylprolinol"
   3:    1829752 ( -5,   0,   8)  0.511713 : "P0_Dipropyltryptamine"
  22:    1875128 ( -3,  -6,   0)  0.400845 : "P0_EMB-FUBINACA"
   3:     153755 (  9,  -1,  -5)  0.317235 : "P0_Ethylphenidate"
  11:      30627 (  1,  -2,  -1)  0.313955 : "P0_Eutylone_bk-EBDB_N-ethylbutylone"
  17:     137140 (  8, -11,  -4)  0.402369 : "P0_Furanylfentanyl"
  10:      15500 (  1,   1,   0)  0.376662 : "P0_Isopropylphenidate"
  16:     214888 ( 13,  -4,  -4)  0.381071 : "P0_JWH-133"
   2:     122997 (  7,  -1, -11)  0.459416 : "P0_MDAI"
  21:     152520 (  9, -10,   0)  0.400028 : "P0_MDMA-MethylHomolog"
   8:     169011 ( 10,  -2,  -1)  0.425105 : "P0_MDPBP"
  10:     215143 ( 13,  -1,   3)  0.449118 : "P0_MDPHP_3,4-methylenedioxy-alpha-pyrrolidinohexanophenone"
  12:     199640 ( 12,  -2,   0)  0.462653 : "P0_MDPV"
   7:      14880 (  0,  -4,   0)  0.339641 : "P0_MMMP_MTMP"
  12:      77130 (  5,   2,   2)  0.747500 : "P0_Methoxetamine"
  12:      91134 (  5, -10,  -6)  0.438667 : "P0_Methoxyacetylfentanyl"
  20:     215762 ( 14,   4,   2)  0.483007 : "P0_Methoxyphencyclidine"
  16:    1891622 ( -1,   3,   2)  0.274753 : "P0_N-Benzylmethylenedioxycathinone_BMDC"
   3:      45995 (  2,  -2,  -9)  0.499966 : "P0_N-Methyl-2-aminoindane_NM-2-AI"
  10:     321782 ( 20,  -9,   2)  0.329721 : "P0_N-Propylpentedrone"
   5:     168891 ( 10,  -2,   3)  0.579426 : "P0_N-ethyl-methylnorpentedrone"
   2:    1906497 ( -1,  -2,  -3)  0.298465 : "P0_N-ethylbuphedrone"
  18:      62240 (  4,   5,  -8)  0.306154 : "P0_N-ethylhexedrone"
   5:     200633 ( 13,   6,   1)  0.338745 : "P0_N-ethylpentedrone"
  10:     122387 (  7,  -6,  -1)  0.475282 : "P0_N-ethylpentylone_bk-EBDP"
   2:      15501 (  1,   1,   1)  0.504368 : "P0_N-methyltryptamine_NMT"
  17:     108243 (  7,   4,  -9)  0.348081 : "P0_NA-DEPEA_N-ethyl-alpha-ethylphenethylamine"
  20:     230887 ( 15,   1,  -1)  0.256623 : "P0_NEC_N-ethylcathinone"
  12:     184266 ( 11,  -2,   2)  0.431225 : "P0_Ocfentanil"
  10:      77498 (  5,   4,  -2)  0.334812 : "P0_PV-7_alpha-PHP_alpha-pyrrolidinohexiophenone"
  16:     122891 (  7,  -1,   7)  0.328628 : "P0_PV-8_alpha-PHPP_alpha-pyrrolidinoheptiophenone"
   5:     153640 (  9,  -1,   4)  0.356645 : "P0_PV-9_alpha-POP_alpha-pyrrolidinooctiophenone"
   8:     168640 ( 10,  -4,   0)  0.313606 : "P0_Para-methoxymethamphetamine"
  12:     106761 (  6,  -8,  -3)  0.352882 : "P0_Pentedrone"
   0:      46004 (  2,  -1,   0)  0.465240 : "P0_Pentylone_bk-MBDP"
  10:     138516 (  9,   1,   8)  0.336438 : "P0_Phenethylamine"
   5:      15131 (  0,  -2,   3)  0.320560 : "P0_Phenylisobutylamine"
   0:     153882 ( 10,   0,  -2)  0.480441 : "P0_alpha-PBP_alpha-pyrrolidinobutiophenone"
  12:     199636 ( 12,  -3,  -4)  0.339497 : "P0_alpha-PPP_Alpha-pyrrolidinopropiophenone"
  12:     230514 ( 14,  -2,  -2)  0.430100 : "P0_alpha-PVP"
   3:      30884 (  2,   1,   8)  0.406952 : "P0_alpha-methyltryptamine_AMT,3-IT,3-API_"
   9:     200137 ( 13,   2,   1)  0.493459 : "P0_bk-2C-B"
  12:     184138 ( 11,  -4,  -2)  0.380042 : "P0_bk-DMBDB_dibutylone"
   5:     153513 (  9,  -2,   1)  0.537978 : "P0_bk-MBDB-butylone"
   2:      61256 (  3,  -2,   0)  0.460252 : "P0_bk-MDEA-ethylone"
  12:     138764 (  9,   3,   8)  0.265265 : "P0_bk-MDMA-methylone"
  21:     184266 ( 11,  -2,   2)  0.407031 : "P0_meta-fluoroMethoxyacetylfentanyl"
  12:     106393 (  6, -10,   1)  0.447424 : "P0_para-fluoroMethoxyacetylfentanyl"
Results of "10_Cantharidin":
   0:     504942 (-33, -32,  46)  855905.875000 : "10_41_Lysergic_acid"
  11:      50048 (  5,  -8,   0)  0.628559 : "10_5-methoxydimethyltryptamine"
  22:      51064 (  6,   3,   4)  0.591695 : "10_Bufotenine"
   0:          7 (  0,   0,   7)  1.000000 : "10_Cantharidin"
  17:      34592 (  4,   8,   0)  0.697167 : "10_Cocaine"
  17:      52361 (  6,  17,  13)  0.570965 : "10_DET"
  10:      58885 (  6,  -4,   5)  0.691721 : "10_DMA"
  19:      52808 (  6,  22,   0)  0.703008 : "10_DMHP"
  19:      51060 (  6,   3,   0)  0.601418 : "10_DMT"
  15:      50513 (  5,  -3,   5)  0.814954 : "10_DOB"
  14:      50324 (  5,  -5,   0)  0.755422 : "10_Desomorphine"
  23:     144335 ( 17,   4, -13)  0.537447 : "10_Ethyl-Piperidyl_benzilate"
   7:      93656 ( 11,   6,   0)  1.104342 : "10_Etorphine"
  20:     127240 ( 15,   3,   4)  0.775531 : "10_Ketobemidone"
  22:      42226 (  4,  -2,  -2)  0.556173 : "10_Lysergide"
  14:      84635 (  9,  -1,  -5)  0.666880 : "10_MDA"
  15:      50516 (  5,  -3,   8)  0.753077 : "10_MMDA2_2-methoxy-4,5-methylenedioxyamphetamine"
  10:      68356 (  8,   7,   0)  0.578893 : "10_MMDA_3-methoxy-4,5-methylenedioxyamphetamine"
  19:      67620 (  7,  -1,   0)  0.713241 : "10_MPTP"
  10:      59616 (  7,   4,   0)  0.855773 : "10_Mescaline"
  18:      76360 (  9,   2,   0)  0.516344 : "10_Methamphetamine"
  16:      33015 (  3, -10, -13)  0.547510 : "10_Methyl-Piperidyl_benzilate"
   6:     744910 ( -4,   0, -14)  0.627712 : "10_P0_5F-ADB"
   8:      66976 (  7,  -8,   0)  0.701314 : "10_P0_AMB-FUBINACA"
  10:      66884 (  7,  -9,   0)  0.731117 : "10_PCE"
  14:      84451 (  9,  -3,  -5)  0.724371 : "10_PCPY"
  11:      42497 (  5,   1,  -7)  0.723584 : "10_PEPTP"
  20:      33945 (  4,   0,  -3)  0.642579 : "10_PMA"
  19:      76636 (  9,   5,   0)  0.696860 : "10_Parahexyl"
   9:       8742 (  1,   3,   2)  0.830904 : "10_Phencyclidine"
  22:      51152 (  6,   4,   0)  0.577019 : "10_Psilocine"
  12:      18124 (  2,  13,   0)  0.552194 : "10_Psilocybine"
   8:      84089 (  9,  -6,   1)  0.733314 : "10_STP_DOM"
  12:      77188 (  9,  11,   0)  0.701982 : "10_TCP"
  15:      68172 (  8,   5,   0)  0.855661 : "10_TMA"
  22:      42320 (  5,   0,   0)  0.349219 : "21_1-4-butanediol"
  19:      43056 (  5,   8,   0)  0.639151 : "21_25B-NBOMe"
  19:      43057 (  5,   8,   1)  0.639092 : "21_25C-NBOMe"
  12:      58790 (  6,  -5,   2)  0.535499 : "21_Amphetamine"
  15:      34408 (  4,   6,   0)  0.417615 : "21_Gamma-aminobutyric_acid"
   4:      84831 ( 10,   2,   7)  0.442065 : "21_Gamma-butyrolactone"
   8:      59984 (  7,   8,   0)  0.410886 : "21_Gamma-hydroxybutyraldehyde"
   8:      34408 (  4,   6,   0)  0.394314 : "21_Gamma-hydroxybutyrate_GHB"
  21:      68357 (  8,   7,   1)  0.468260 : "21_MDMA"
  22:      67886 (  8,   1, -10)  0.506410 : "21_Methcathinone"
   2:      50784 (  6,   0,   0)  0.779881 : "21_Morphine"
  23:      25847 (  3,   4,  -5)  0.724763 : "21_Tetrahydrocannabinols"
  17:      42964 (  5,   7,   0)  0.591049 : "22_4-methylaminorex"
  14:      59704 (  7,   4,  -4)  0.562751 : "22_4-methylthioamphetamine"
  20:      17113 (  2,   2,   1)  0.541938 : "22_43_Ephedrine"
  10:      58614 (  6,  -7,  10)  0.518144 : "22_43_Pseudophedrine"
  19:      67791 (  8,   0, -13)  0.644025 : "22_Benzphetamine"
  19:      59250 (  7,   0,   2)  0.436463 : "22_Cathinone"
  11:      34224 (  4,   4,   0)  0.863282 : "22_DOET"
   9:      34043 (  4,   2,   3)  0.587426 : "22_Fencamfamine"
  22:      33488 (  3,  -4,   0)  0.603361 : "22_Fenethylline"
  22:      42785 (  5,   5,   5)  0.540634 : "22_Fenproporex"
  16:      67803 (  8,   0,  -1)  0.797766 : "22_Mefenorex"
  14:      67895 (  8,   1,  -1)  0.750889 : "22_Methaqualone"
   8:      84643 ( 10,   0,   3)  0.619150 : "22_Methylphenidate"
  20:      84826 ( 10,   2,   2)  0.495694 : "22_N-ethyl_MDA"
  22:      42688 (  5,   4,   0)  0.495062 : "22_N-ethylamphetamine"
  13:      41953 (  4,  -4,   1)  0.591467 : "22_N-hydroxy_MDA"
  10:      58798 (  6,  -5,  10)  0.531216 : "22_Norpseudophedrine"
  12:      58801 (  6,  -5,  13)  0.522804 : "22_Propylhexedrine"
  20:       8467 (  1,   0,   3)  0.727653 : "22_Pyrovalerone"
  11:      84453 (  9,  -3,  -3)  0.764043 : "23_1-methyl-4-phenyl-4-piperidinol"
  14:      50968 (  6,   2,   0)  0.952523 : "23_1-phenethyl-4-phenyl-4-piperidinol"
  21:      35604 (  4,  19,   0)  0.615915 : "23_3-methylfentanyl"
   9:      59434 (  7,   2,   2)  0.572223 : "23_3-methylthiofentanyl"
   5:     719267 ( -8,  -2,  11)  0.618503 : "23_Acetyl-alpha-methylfentanyl"
  22:      75900 (  8,  -3,   0)  0.755565 : "23_Acetylmethadol"
   0:     185571 ( 21,  -7,   7)  0.669917 : "23_Alfentanil"
   8:      84456 (  9,  -2,   0)  0.904355 : "23_Allylprodine"
   3:      59064 (  6,  -2,   0)  1.248189 : "23_Alphacetylmethadol"
  11:      50601 (  5,  -2,   1)  0.909033 : "23_Alphameprodine"
   5:      67430 (  7,  -4,  -6)  0.873954 : "23_Alphamethadol"
  11:      50600 (  5,  -2,   0)  0.968027 : "23_Alphaprodine"
  11:      50888 (  6,   1,  12)  0.724456 : "23_Anileridine"
  15:      76990 (  9,   8, -14)  0.704538 : "23_Benzethidine"
  21:      67344 (  7,  -4,   0)  0.682165 : "23_Benzylmorphine"
   3:      76362 (  9,   2,   2)  0.620301 : "23_Beta-hydroxy-3-methylfentanyl"
   2:     169200 ( 19,  -1,  12)  0.622034 : "23_Beta-hydroxyfentanyl"
   6:      59250 (  7,   0,   2)  0.889897 : "23_Betacetylmethadol"
   9:      50600 (  5,  -2,   0)  0.794213 : "23_Betameprodine"
  20:      25390 (  2,  -1,  -2)  0.975435 : "23_Betamethadol"
  21:      84364 (  9,  -3,   0)  0.852320 : "23_Betaprodine"
   2:     211145 ( 24,  -5,   5)  0.814944 : "23_Bezitramide"
   9:      59437 (  7,   2,   5)  0.785577 : "23_Clonitazene"
  14:      84456 (  9,  -2,   0)  0.816349 : "23_Dextromoramide"
  11:      93016 ( 10,  -1,   4)  0.874595 : "23_Diampromide"
   5:      50968 (  6,   2,   0)  0.747274 : "23_Diethylthiambutene"
   3:     168820 ( 19,  -5,   0)  0.741903 : "23_Difenoxin"
   3:      50692 (  5,  -1,   0)  0.881266 : "23_Dihydromorphine"
  12:      50968 (  6,   2,   0)  0.792428 : "23_Dimenoxadol"
   1:      42964 (  5,   7,   0)  1.123690 : "23_Dimepheptanol"
   4:      50876 (  6,   1,   0)  0.673023 : "23_Dimethylthiambutene"
   5:      59340 (  7,   1,   0)  1.157098 : "23_Dioxaphetyl_butyrate"
   8:      91728 ( 10, -15,   4)  0.801511 : "23_Diphenoxylate"
   6:      59432 (  7,   2,   0)  1.173304 : "23_Dipipanone"
  22:      34224 (  4,   4,   0)  0.955704 : "23_Drotebanol"
   0:      25944 (  3,   6,   0)  0.603464 : "23_Ecgonine"
   4:      42872 (  5,   6,   0)  0.752193 : "23_Ethylmethylthiambutene"
  20:      66693 (  7, -12,  -7)  0.610320 : "23_Etonitazene"
   7:     745025 ( -4,   2,   9)  0.760943 : "23_Etoxeridine"
   6:     720003 ( -7,   6,  11)  0.631428 : "23_Fentanyl"
   4:     711170 ( -8,   2,  10)  0.731809 : "23_Furethidine"
  16:      84636 (  9,  -1,  -4)  0.713063 : "23_Hydrocodone"
   1:      68356 (  8,   7,   0)  0.904258 : "23_Hydromorphinol"
  14:      50324 (  5,  -5,   0)  0.668454 : "23_Hydromorphone"
   8:      76084 (  8,  -1,   0)  0.955969 : "23_Hydroxypethidine"
   9:       8832 (  1,   4,   0)  0.840334 : "23_Isomethadone"
  19:      92737 ( 10,  -4,   1)  0.686008 : "23_Levometorphan"
   0:      33396 (  3,  -5,   0)  0.967867 : "23_Levomoramide"
   8:      76820 (  9,   7,   0)  0.781449 : "23_Levophenacylmorphan"
  17:      92920 ( 10,  -2,   0)  0.678954 : "23_Levorphanol"
   1:      67436 (  7,  -3,   0)  0.641771 : "23_MPPP"
  18:      50875 (  6,   0,  -1)  0.952205 : "23_Mecloqualone"
   9:      33672 (  3,  -2,   0)  0.892218 : "23_Metazocine"
  10:      26230 (  3,   9,  10)  0.829942 : "23_Methadone"
   5:      68447 (  8,   7,  -1)  0.702911 : "23_Methyldesorphine"
  15:      50604 (  5,  -2,   4)  0.664133 : "23_Methyldihydromorphine"
   3:      68445 (  8,   7,  -3)  0.848852 : "23_Metopon"
   5:      42412 (  5,   1,   0)  0.807301 : "23_Moramide-intermediate"
  11:      50694 (  5,  -1,   2)  0.689429 : "23_Morphine-n-oxide"
  15:     754116 ( -3,   8,  -8)  0.993637 : "23_Morphine_methobromide"
  22:      26501 (  3,  12,   5)  0.593411 : "23_Nabilone"
  11:      67528 (  7,  -2,   0)  0.938328 : "23_Noracymethadol"
  15:      75535 (  8,  -7,   3)  0.696519 : "23_Norlevorphanol"
  11:      58972 (  6,  -3,   0)  0.905052 : "23_Normethadone"
  10:      58604 (  6,  -7,   0)  0.737994 : "23_Normorphine"
  10:      59343 (  7,   1,   3)  0.768361 : "23_Norpipanone"
  14:      84636 (  9,  -1,  -4)  0.900199 : "23_Oxycodone"
  14:      84548 (  9,  -1,   0)  0.878740 : "23_Oxymorphone"
  11:      51053 (  6,   2,  -7)  0.609429 : "23_PEPAP"
  13:      75808 (  8,  -4,   0)  0.788432 : "23_Pethidine-intermediate-A"
   2:      67243 (  7,  -6,  -9)  0.750335 : "23_Pethidine-intermediate-B"
  18:      67248 (  7,  -6,  -4)  0.726526 : "23_Pethidine-intermediate-C"
   6:      67620 (  7,  -1,   0)  0.895549 : "23_Pethidine"
  12:      50876 (  6,   1,   0)  0.821673 : "23_Phenadoxone"
  15:      50968 (  6,   2,   0)  0.582091 : "23_Phenampromide"
  23:      33764 (  3,  -1,   0)  0.656538 : "23_Phendimetrazine"
  21:      43516 (  5,  13,   0)  0.493745 : "23_Phenmetrazine"
  17:      33864 (  4,   0,   8)  0.762400 : "23_Phenoperidine"
  18:      84551 (  9,  -1,   3)  0.725076 : "23_Piminodine"
   8:      91540 ( 10, -17,   0)  0.833504 : "23_Piritramide"
   2:      59067 (  6,  -2,   3)  1.060278 : "23_Proheptazine"
  19:     118769 ( 14,   2,  -3)  0.907698 : "23_Properidine"
  11:      25574 (  3,   1,  -2)  0.812190 : "23_Racemethorphan_minus"
  23:      42129 (  4,  -3,  -7)  0.703913 : "23_Racemethorphan_plus"
  21:      50692 (  5,  -1,   0)  0.990265 : "23_Racemoramide"
  20:      84824 ( 10,   2,   0)  0.839594 : "23_Racemorphan_minus"
  13:      50789 (  6,   0,   5)  0.665898 : "23_Racemorphan_plus"
  16:      50968 (  6,   2,   0)  0.636321 : "23_Tapentadol"
  10:      75623 (  8,  -7,  -1)  0.735294 : "23_Thebacon"
  19:      67160 (  7,  -6,   0)  0.690439 : "23_Thebaine"
   1:     152352 ( 18,   0,   0)  0.803105 : "23_Thiofentanyl"
   0:      84272 (  9,  -4,   0)  1.082721 : "23_Tilidine"
   0:     169360 ( 20,   0, -12)  0.661693 : "23_alpha-methylfentanyl"
   3:      76453 (  9,   3,   1)  0.598130 : "23_alpha-methylthiofentanyl"
   7:     727984 ( -6,   0, -12)  0.615239 : "23_p-fluorofentanyl"
   9:      34040 (  4,   2,   0)  0.754014 : "31_BZP"
  18:      75716 (  8,  -5,   0)  0.555139 : "31_MBZP"
  11:      75988 (  8,  -3,  -4)  0.609680 : "31_MeOPP"
  10:      59248 (  7,   0,   0)  0.602854 : "31_TFMPP"
  19:      51982 (  6,  13,   2)  0.652893 : "31_mCPP"
  22:      58708 (  6,  -6,  12)  0.657017 : "31_pFPP"
  20:      59157 (  6,  -1,   1)  0.938226 : "32_Codeine"
   9:      59245 (  6,  -1,  -3)  0.838746 : "32_Dihydrocodeine"
   1:      76361 (  9,   2,   1)  0.838794 : "32_Propoxyphene"
  17:     719809 ( -7,   4,   1)  0.637831 : "33_Nicocodine"
  10:      42133 (  4,  -3,  -3)  0.717043 : "33_Nicodicodine"
  18:      51238 (  6,   4,  -6)  0.752991 : "33_Norcodeine"
  17:      33856 (  4,   0,   0)  0.687851 : "33_Propiram"
  22:      59064 (  6,  -2,   0)  0.779323 : "34_Allobarbital"
  10:      50878 (  6,   1,   2)  0.712286 : "34_Amobarbital"
   7:      42964 (  5,   7,   0)  0.777959 : "34_Butalbital"
   5:     101476 ( 11,  -1,   0)  0.639421 : "34_Butobarbitone"
  15:      67333 (  7,  -5, -11)  0.651602 : "34_Cyclobarbital"
  22:      66979 (  7,  -8,   3)  0.625692 : "34_Glutethimide"
  10:      42044 (  4,  -3,   0)  0.991942 : "34_Ketamine"
   7:      75992 (  8,  -2,   0)  0.777279 : "34_Nealbarbitone"
  17:       8832 (  1,   4,   0)  0.767542 : "34_Pentobarbital"
  17:      84720 ( 10,   0, -12)  0.628134 : "34_Secbutabarbital"
   6:      59252 (  7,   0,   4)  0.691392 : "34_Secobarbital"
   4:      50878 (  6,   1,   2)  0.640537 : "34_Vinylbital"
   1:     100920 ( 11,  -8,  -4)  0.710904 : "35_Alprazolam"
  10:      51051 (  6,   2,  -9)  0.823011 : "35_Amfepramone"
   4:      59156 (  6,  -1,   0)  0.568723 : "35_Aminorex"
  19:      67617 (  7,  -2,  -3)  0.711198 : "35_Barbital"
  21:      51152 (  6,   4,   0)  0.672142 : "35_Bromazepam"
  13:      33856 (  4,   0,   0)  0.773537 : "35_Brotizolam"
   2:      60171 (  7,  10,   3)  0.683714 : "35_Camazepam"
  12:      58604 (  6,  -7,   0)  0.819517 : "35_Chlordiazepoxide"
  14:      76360 (  9,   2,   0)  0.789816 : "35_Clobazam"
  15:      42596 (  5,   3,   0)  0.686913 : "35_Clonazepam"
   2:      66884 (  7,  -9,   0)  0.726483 : "35_Clorazepate"
  12:      68448 (  8,   8,   0)  0.914890 : "35_Clotiazepam"
  10:      42688 (  5,   4,   0)  0.602741 : "35_Cloxazolam"
  12:      51244 (  6,   5,   0)  0.709483 : "35_Delorazepam"
  23:      25668 (  3,   3,   0)  0.771641 : "35_Diazepam"
  18:      25668 (  3,   3,   0)  0.766659 : "35_Estazolam"
  13:      92741 ( 10,  -4,   5)  0.529761 : "35_Ethchlorvynol"
  11:      50692 (  5,  -1,   0)  0.506093 : "35_Ethinamate"
   3:      67344 (  7,  -4,   0)  0.674485 : "35_Ethyl_loflazepate"
  16:      76360 (  9,   2,   0)  0.769960 : "35_Fludiazepam"
  16:      25760 (  3,   4,   0)  0.770022 : "35_Flunitrazepam"
   8:      83269 (  9, -15,   9)  0.651783 : "35_Flurazepam"
  18:      77641 (  9,  15,  -7)  0.758543 : "35_Halazepam"
  11:      84550 (  9,  -1,   2)  1.095130 : "35_Haloxazolam"
  15:      33948 (  4,   1,   0)  0.805326 : "35_Ketazolam"
   1:      84919 ( 10,   3,   3)  0.596904 : "35_Loprazolam"
   8:      51062 (  6,   3,   2)  0.630721 : "35_Lorazepam"
  15:      51067 (  6,   3,   7)  0.630666 : "35_Lormetazepam"
  17:      51244 (  6,   5,   0)  0.783262 : "35_Mazindol"
  23:      84916 ( 10,   3,   0)  0.787247 : "35_Medazepam"
  12:      58788 (  6,  -5,   0)  0.632297 : "35_Meprobamate"
   6:      67252 (  7,  -5,   0)  0.531610 : "35_Methylphenobarbital"
   5:      76084 (  8,  -1,   0)  0.607811 : "35_Methylprylon"
  23:      92644 ( 10,  -5,   0)  0.880426 : "35_Midazolam"
   0:     126763 ( 14,  -3, -13)  0.661193 : "35_Nimetazepam"
  12:      50784 (  6,   0,   0)  0.659407 : "35_Nitrazepam"
  10:      51062 (  6,   3,   2)  0.757621 : "35_Nordazepam"
  12:      51060 (  6,   3,   0)  0.703915 : "35_Oxazepam"
  19:      59064 (  6,  -2,   0)  0.776649 : "35_Oxazolam"
   0:      59156 (  6,  -1,   0)  0.640513 : "35_Pemoline"
  17:      58696 (  6,  -6,   0)  0.610483 : "35_Phenobarbital"
   8:      42414 (  5,   1,   2)  0.589718 : "35_Phentermine"
  20:      17020 (  2,   1,   0)  0.640293 : "35_Pipradrol"
  15:      84173 (  9,  -6,  -7)  0.523139 : "35_Prazepam"
   9:      50235 (  5,  -6,   3)  0.556238 : "35_SPA"
  20:      25668 (  3,   3,   0)  0.773752 : "35_Temazepam"
   0:     143704 ( 16,  -2,   0)  0.660434 : "35_Tetrazepam"
  20:      26492 (  3,  11,  -4)  0.795246 : "35_Triazolam"
   8:      60168 (  7,  10,   0)  0.609951 : "37_Amphetamine_analogues"
  15:      67718 (  8,   0,   6)  0.576750 : "37_DMT_analogues"
  20:       8925 (  1,   5,   1)  0.686056 : "37_Fentanyl_analogues"
  14:      67987 (  8,   2,  -1)  0.599890 : "37_Methaqualone_analogues"
  15:      51991 (  6,  13,  11)  0.624585 : "37_Pethidine_analogues"
  23:      51520 (  6,   8,   0)  0.726091 : "37_Phencyclidine_analogues"
  22:      58880 (  6,  -4,   0)  0.574118 : "41_1-phenyl-2-propanone"
  23:      42688 (  5,   4,   0)  0.678299 : "41_3,4-methylenedioxyphenyl-2-propanone"
  19:      67436 (  7,  -3,   0)  0.600714 : "41_Acetic_anhydrate"
  18:      50974 (  6,   2,   6)  0.621242 : "41_Ergometrine"
  18:      35054 (  4,  13,   2)  0.600984 : "41_Ergotamine"
  18:      51153 (  6,   4,   1)  0.747208 : "41_Isosafrole"
  11:      67615 (  7,  -2,  -5)  0.627692 : "41_N-acetylanthranilic_acid"
  20:      66884 (  7,  -9,   0)  0.561291 : "41_Piperonal"
  21:      58788 (  6,  -5,   0)  0.478097 : "41_Safrole"
  15:      59524 (  7,   3,   0)  0.406938 : "42_Acetone"
  23:      92920 ( 10,  -2,   0)  0.439194 : "42_Anthranilic_acid"
   9:      75988 (  8,  -3,  -4)  0.638397 : "42_Ethyl_ether"
   6:      67160 (  7,  -6,   0)  0.213402 : "42_Hydrochloric_acid"
  12:      59800 (  7,   6,   0)  0.453890 : "42_Methyl_ethyl_ketone"
  23:      58974 (  6,  -3,   2)  0.718981 : "42_Phenylacetic_acid"
  19:      42688 (  5,   4,   0)  0.522002 : "42_Piperidine"
  16:      84368 (  9,  -3,   4)  0.380149 : "42_Sulphuric_acid"
  21:      51336 (  6,   6,   0)  0.614813 : "42_Toluene"
  17:     110032 ( 13,   0,   0)  0.561143 : "P0_1P-LSD"
  10:      58799 (  6,  -5,  11)  0.530638 : "P0_2-Chloromphethamine"
  10:      42690 (  5,   4,   2)  0.380385 : "P0_2-FluoroMethcathinone"
  11:      42048 (  4,  -3,   4)  0.681013 : "P0_2-Fluorodeschloroketamine"
  10:      58801 (  6,  -5,  13)  0.511875 : "P0_2-Fluroamphethamine"
  10:      58607 (  6,  -7,   3)  0.619630 : "P0_2-Fluromethamphethamine"
  19:      60816 (  7,  17,   4)  0.694140 : "P0_25B-NBOH"
  19:      60816 (  7,  17,   4)  0.694168 : "P0_25C-NBOH"
  12:      50142 (  5,  -7,   2)  0.835580 : "P0_25E-NBOH"
   7:      60076 (  7,   9,   0)  0.780907 : "P0_2C-B_from-amphethamine"
   2:      59984 (  7,   8,   0)  0.829296 : "P0_2C-B_from-previous-decision-excel"
   7:      60076 (  7,   9,   0)  0.765841 : "P0_2C-C_from-amphethamine"
   2:      59984 (  7,   8,   0)  0.831151 : "P0_2C-C_from-previous-decision-excel"
   0:      84088 (  9,  -6,   0)  0.733306 : "P0_2C-D_from-amphethamine"
   7:      59800 (  7,   6,   0)  0.532310 : "P0_2C-D_from-previous-decision-excel"
  13:      67896 (  8,   2,   0)  0.922086 : "P0_2C-E_from-amphethamine"
   5:      50880 (  6,   1,   4)  0.586278 : "P0_2C-E_from-previous-decision-excel"
